Date,Country,Cases
27/04/2020,Singapore,165.2
28/04/2020,Singapore,141.7
29/04/2020,Singapore,93.7
30/04/2020,Singapore,122.4
01/05/2020,Singapore,93.7
02/05/2020,Singapore,165.3
03/05/2020,Singapore,79.3
04/05/2020,Singapore,116.6
05/05/2020,Singapore,101.6
06/05/2020,Singapore,112.1
07/05/2020,Singapore,139.8
08/05/2020,Singapore,131.5
09/05/2020,Singapore,136.2
10/05/2020,Singapore,133.6
11/05/2020,Singapore,155.4
12/05/2020,Singapore,80.0
13/05/2020,Singapore,156.8
14/05/2020,Singapore,119.7
15/05/2020,Singapore,133.4
16/05/2020,Singapore,140.7
17/05/2020,Singapore,82.5
18/05/2020,Singapore,121.0
19/05/2020,Singapore,54.1
20/05/2020,Singapore,80.0
21/05/2020,Singapore,101.1
22/05/2020,Singapore,79.5
23/05/2020,Singapore,108.9
24/05/2020,Singapore,113.9
25/05/2020,Singapore,97.2
26/05/2020,Singapore,61.0
27/05/2020,Singapore,67.9
28/05/2020,Singapore,94.6
29/05/2020,Singapore,66.2
30/05/2020,Singapore,108.4
31/05/2020,Singapore,89.8
01/06/2020,Singapore,91.9
02/06/2020,Singapore,72.4
03/06/2020,Singapore,96.5
04/06/2020,Singapore,100.9
05/06/2020,Singapore,91.7
06/06/2020,Singapore,46.3
07/06/2020,Singapore,61.0
08/06/2020,Singapore,67.9
09/06/2020,Singapore,68.5
10/06/2020,Singapore,38.7
11/06/2020,Singapore,80.0
12/06/2020,Singapore,74.9
13/06/2020,Singapore,82.1
14/06/2020,Singapore,61.6
15/06/2020,Singapore,72.2
16/06/2020,Singapore,38.0
17/06/2020,Singapore,26.8
18/06/2020,Singapore,43.8
19/06/2020,Singapore,45.6
20/06/2020,Singapore,25.2
21/06/2020,Singapore,38.7
22/06/2020,Singapore,46.5
23/06/2020,Singapore,38.7
24/06/2020,Singapore,21.1
25/06/2020,Singapore,33.9
26/06/2020,Singapore,20.0
27/06/2020,Singapore,38.9
28/06/2020,Singapore,51.6
29/06/2020,Singapore,37.8
30/06/2020,Singapore,35.8
01/07/2020,Singapore,43.6
02/07/2020,Singapore,38.1
03/07/2020,Singapore,33.4
04/07/2020,Singapore,30.0
05/07/2020,Singapore,32.8
06/07/2020,Singapore,24.1
07/07/2020,Singapore,32.5
08/07/2020,Singapore,27.9
09/07/2020,Singapore,27.9
10/07/2020,Singapore,22.2
11/07/2020,Singapore,33.7
12/07/2020,Singapore,30.2
13/07/2020,Singapore,31.6
14/07/2020,Singapore,57.1
15/07/2020,Singapore,61.6
16/07/2020,Singapore,44.2
17/07/2020,Singapore,44.0
18/07/2020,Singapore,58.0
19/07/2020,Singapore,35.8
20/07/2020,Singapore,45.6
21/07/2020,Singapore,21.8
22/07/2020,Singapore,70.8
23/07/2020,Singapore,55.0
24/07/2020,Singapore,62.8
25/07/2020,Singapore,49.1
26/07/2020,Singapore,91.0
27/07/2020,Singapore,85.3
28/07/2020,Singapore,83.2
29/07/2020,Singapore,63.7
30/07/2020,Singapore,59.3
31/07/2020,Singapore,49.3
01/08/2020,Singapore,70.3
02/08/2020,Singapore,54.5
03/08/2020,Singapore,55.5
04/08/2020,Singapore,40.1
05/08/2020,Singapore,52.3
06/08/2020,Singapore,161.1
07/08/2020,Singapore,53.4
08/08/2020,Singapore,42.9
09/08/2020,Singapore,23.4
10/08/2020,Singapore,31.0
11/08/2020,Singapore,33.4
12/08/2020,Singapore,10.8
13/08/2020,Singapore,7.5
14/08/2020,Singapore,18.1
15/08/2020,Singapore,14.7
16/08/2020,Singapore,14.4
17/08/2020,Singapore,15.3
18/08/2020,Singapore,16.1
19/08/2020,Singapore,17.7
20/08/2020,Singapore,16.5
21/08/2020,Singapore,12.1
22/08/2020,Singapore,20.8
23/08/2020,Singapore,8.9
24/08/2020,Singapore,15.4
25/08/2020,Singapore,9.0
26/08/2020,Singapore,5.5
27/08/2020,Singapore,10.6
28/08/2020,Singapore,13.7
29/08/2020,Singapore,16.7
30/08/2020,Singapore,9.0
31/08/2020,Singapore,9.6
01/09/2020,Singapore,7.3
02/09/2020,Singapore,7.1
03/09/2020,Singapore,1.4
04/09/2020,Singapore,8.5
05/09/2020,Singapore,7.1
06/09/2020,Singapore,6.0
07/09/2020,Singapore,7.1
08/09/2020,Singapore,3.9
09/09/2020,Singapore,8.3
10/09/2020,Singapore,13.3
11/09/2020,Singapore,11.2
12/09/2020,Singapore,15.3
13/09/2020,Singapore,7.5
14/09/2020,Singapore,8.7
15/09/2020,Singapore,8.5
16/09/2020,Singapore,6.0
17/09/2020,Singapore,4.6
18/09/2020,Singapore,3.2
19/09/2020,Singapore,2.0
20/09/2020,Singapore,2.7
21/09/2020,Singapore,3.2
22/09/2020,Singapore,5.3
23/09/2020,Singapore,3.7
24/09/2020,Singapore,2.1
25/09/2020,Singapore,2.7
26/09/2020,Singapore,2.0
27/09/2020,Singapore,3.5
28/09/2020,Singapore,2.7
29/09/2020,Singapore,2.7
30/09/2020,Singapore,4.8
01/10/2020,Singapore,4.1
02/10/2020,Singapore,3.4
03/10/2020,Singapore,1.8
04/10/2020,Singapore,1.1
05/10/2020,Singapore,2.1
06/10/2020,Singapore,1.2
07/10/2020,Singapore,2.0
08/10/2020,Singapore,1.8
09/10/2020,Singapore,1.6
10/10/2020,Singapore,1.8
11/10/2020,Singapore,1.2
12/10/2020,Singapore,1.8
13/10/2020,Singapore,0.7
14/10/2020,Singapore,0.7
15/10/2020,Singapore,0.9
16/10/2020,Singapore,0.5
17/10/2020,Singapore,1.6
18/10/2020,Singapore,0.5
19/10/2020,Singapore,1.2
20/10/2020,Singapore,0.7
21/10/2020,Singapore,1.1
22/10/2020,Singapore,2.1
23/10/2020,Singapore,1.4
24/10/2020,Singapore,1.8
25/10/2020,Singapore,2.5
26/10/2020,Singapore,0.9
27/10/2020,Singapore,0.5
28/10/2020,Singapore,1.2
29/10/2020,Singapore,1.2
30/10/2020,Singapore,1.2
31/10/2020,Singapore,1.6
01/11/2020,Singapore,2.1
02/11/2020,Singapore,0.7
03/11/2020,Singapore,0.2
04/11/2020,Singapore,1.6
05/11/2020,Singapore,1.2
06/11/2020,Singapore,1.2
07/11/2020,Singapore,0.7
08/11/2020,Singapore,1.2
09/11/2020,Singapore,0.4
10/11/2020,Singapore,1.4
11/11/2020,Singapore,1.6
12/11/2020,Singapore,3.2
13/11/2020,Singapore,2.0
14/11/2020,Singapore,2.1
15/11/2020,Singapore,0.4
16/11/2020,Singapore,0.5
17/11/2020,Singapore,0.9
18/11/2020,Singapore,1.1
19/11/2020,Singapore,0.9
20/11/2020,Singapore,0.7
21/11/2020,Singapore,0.7
22/11/2020,Singapore,0.9
23/11/2020,Singapore,2.1
24/11/2020,Singapore,0.9
25/11/2020,Singapore,3.2
26/11/2020,Singapore,1.2
27/11/2020,Singapore,0.9
28/11/2020,Singapore,0.7
29/11/2020,Singapore,1.1
30/11/2020,Singapore,1.4
01/12/2020,Singapore,0.9
02/12/2020,Singapore,1.8
03/12/2020,Singapore,0.4
04/12/2020,Singapore,1.6
05/12/2020,Singapore,0.5
06/12/2020,Singapore,2.3
07/12/2020,Singapore,0.9
08/12/2020,Singapore,2.3
09/12/2020,Singapore,2.1
10/12/2020,Singapore,1.1
11/12/2020,Singapore,1.1
12/12/2020,Singapore,1.4
13/12/2020,Singapore,1.4
14/12/2020,Singapore,1.2
15/12/2020,Singapore,0.9
16/12/2020,Singapore,2.8
17/12/2020,Singapore,2.1
18/12/2020,Singapore,4.3
19/12/2020,Singapore,1.6
20/12/2020,Singapore,3.0
21/12/2020,Singapore,3.4
22/12/2020,Singapore,1.8
23/12/2020,Singapore,5.1
24/12/2020,Singapore,3.7
25/12/2020,Singapore,2.3
26/12/2020,Singapore,2.5
27/12/2020,Singapore,1.8
28/12/2020,Singapore,0.9
29/12/2020,Singapore,0.9
30/12/2020,Singapore,2.3
31/12/2020,Singapore,4.8
01/01/2021,Singapore,10.6
02/01/2021,Singapore,5.9
03/01/2021,Singapore,6.2
04/01/2021,Singapore,4.3
05/01/2021,Singapore,5.0
06/01/2021,Singapore,5.5
07/01/2021,Singapore,5.9
08/01/2021,Singapore,4.1
09/01/2021,Singapore,5.1
10/01/2021,Singapore,7.5
11/01/2021,Singapore,3.9
12/01/2021,Singapore,3.0
13/01/2021,Singapore,6.7
14/01/2021,Singapore,8.0
15/01/2021,Singapore,5.3
16/01/2021,Singapore,4.3
17/01/2021,Singapore,5.3
18/01/2021,Singapore,2.5
19/01/2021,Singapore,5.3
20/01/2021,Singapore,7.1
21/01/2021,Singapore,6.7
22/01/2021,Singapore,2.7
23/01/2021,Singapore,1.8
24/01/2021,Singapore,8.5
25/01/2021,Singapore,7.8
26/01/2021,Singapore,2.5
27/01/2021,Singapore,4.4
28/01/2021,Singapore,6.0
29/01/2021,Singapore,4.3
30/01/2021,Singapore,10.3
31/01/2021,Singapore,5.1
01/02/2021,Singapore,5.1
02/02/2021,Singapore,3.4
03/02/2021,Singapore,3.2
04/02/2021,Singapore,3.9
05/02/2021,Singapore,4.4
06/02/2021,Singapore,4.6
07/02/2021,Singapore,4.3
08/02/2021,Singapore,3.9
09/02/2021,Singapore,2.0
10/02/2021,Singapore,2.7
11/02/2021,Singapore,2.1
12/02/2021,Singapore,3.2
13/02/2021,Singapore,1.6
14/02/2021,Singapore,2.5
15/02/2021,Singapore,1.6
16/02/2021,Singapore,0.2
17/02/2021,Singapore,2.0
18/02/2021,Singapore,2.0
19/02/2021,Singapore,2.5
20/02/2021,Singapore,2.1
21/02/2021,Singapore,2.0
22/02/2021,Singapore,1.8
23/02/2021,Singapore,0.7
24/02/2021,Singapore,1.2
25/02/2021,Singapore,1.8
26/02/2021,Singapore,2.3
27/02/2021,Singapore,2.1
28/02/2021,Singapore,2.0
01/03/2021,Singapore,2.1
02/03/2021,Singapore,1.4
03/03/2021,Singapore,4.1
04/03/2021,Singapore,3.4
05/03/2021,Singapore,1.6
06/03/2021,Singapore,2.3
07/03/2021,Singapore,2.3
08/03/2021,Singapore,2.3
09/03/2021,Singapore,1.1
10/03/2021,Singapore,1.8
11/03/2021,Singapore,1.4
12/03/2021,Singapore,1.8
13/03/2021,Singapore,1.4
14/03/2021,Singapore,3.0
15/03/2021,Singapore,2.1
16/03/2021,Singapore,2.0
17/03/2021,Singapore,1.6
18/03/2021,Singapore,2.7
19/03/2021,Singapore,2.7
20/03/2021,Singapore,3.0
21/03/2021,Singapore,2.1
22/03/2021,Singapore,2.1
23/03/2021,Singapore,2.3
24/03/2021,Singapore,2.7
25/03/2021,Singapore,3.0
26/03/2021,Singapore,2.1
27/03/2021,Singapore,4.1
28/03/2021,Singapore,2.1
29/03/2021,Singapore,3.7
30/03/2021,Singapore,4.6
31/03/2021,Singapore,6.0
01/04/2021,Singapore,4.6
02/04/2021,Singapore,7.6
03/04/2021,Singapore,3.2
04/04/2021,Singapore,1.8
05/04/2021,Singapore,3.0
06/04/2021,Singapore,4.3
07/04/2021,Singapore,6.2
08/04/2021,Singapore,3.7
09/04/2021,Singapore,4.6
10/04/2021,Singapore,5.7
11/04/2021,Singapore,3.5
12/04/2021,Singapore,4.4
13/04/2021,Singapore,2.5
14/04/2021,Singapore,4.8
15/04/2021,Singapore,2.8
16/04/2021,Singapore,6.0
17/04/2021,Singapore,6.9
18/04/2021,Singapore,4.1
19/04/2021,Singapore,3.5
20/04/2021,Singapore,2.5
21/04/2021,Singapore,2.7
22/04/2021,Singapore,4.3
23/04/2021,Singapore,6.9
24/04/2021,Singapore,4.1
25/04/2021,Singapore,7.1
26/04/2021,Singapore,8.0
27/04/2021,Singapore,2.1
28/04/2021,Singapore,4.1
29/04/2021,Singapore,6.2
30/04/2021,Singapore,4.3
01/05/2021,Singapore,6.0
02/05/2021,Singapore,6.9
03/05/2021,Singapore,3.0
04/05/2021,Singapore,3.0
05/05/2021,Singapore,2.8
06/05/2021,Singapore,3.2
07/05/2021,Singapore,4.4
08/05/2021,Singapore,3.5
09/05/2021,Singapore,5.0
10/05/2021,Singapore,3.4
11/05/2021,Singapore,4.4
12/05/2021,Singapore,2.8
13/05/2021,Singapore,6.0
14/05/2021,Singapore,9.2
15/05/2021,Singapore,5.5
16/05/2021,Singapore,8.7
17/05/2021,Singapore,5.0
18/05/2021,Singapore,6.7
19/05/2021,Singapore,6.7
20/05/2021,Singapore,7.3
21/05/2021,Singapore,7.1
22/05/2021,Singapore,5.1
23/05/2021,Singapore,4.4
24/05/2021,Singapore,6.4
25/05/2021,Singapore,5.3
26/05/2021,Singapore,4.6
27/05/2021,Singapore,4.3
28/05/2021,Singapore,5.3
29/05/2021,Singapore,5.9
30/05/2021,Singapore,4.4
31/05/2021,Singapore,4.1
01/06/2021,Singapore,3.2
02/06/2021,Singapore,5.5
03/06/2021,Singapore,8.0
04/06/2021,Singapore,2.3
05/06/2021,Singapore,3.2
06/06/2021,Singapore,3.5
07/06/2021,Singapore,2.5
08/06/2021,Singapore,1.6
09/06/2021,Singapore,0.7
10/06/2021,Singapore,2.3
11/06/2021,Singapore,1.6
12/06/2021,Singapore,3.2
13/06/2021,Singapore,2.3
14/06/2021,Singapore,4.4
15/06/2021,Singapore,2.5
16/06/2021,Singapore,4.3
17/06/2021,Singapore,4.8
18/06/2021,Singapore,2.8
19/06/2021,Singapore,3.7
20/06/2021,Singapore,2.0
21/06/2021,Singapore,2.8
22/06/2021,Singapore,3.2
23/06/2021,Singapore,3.9
24/06/2021,Singapore,4.1
25/06/2021,Singapore,3.5
26/06/2021,Singapore,3.0
27/06/2021,Singapore,2.5
28/06/2021,Singapore,1.6
29/06/2021,Singapore,1.8
30/06/2021,Singapore,2.8
01/07/2021,Singapore,1.8
02/07/2021,Singapore,1.8
03/07/2021,Singapore,1.2
04/07/2021,Singapore,2.0
05/07/2021,Singapore,2.3
06/07/2021,Singapore,1.8
07/07/2021,Singapore,2.1
08/07/2021,Singapore,2.8
09/07/2021,Singapore,1.8
10/07/2021,Singapore,1.1
11/07/2021,Singapore,1.4
12/07/2021,Singapore,4.6
13/07/2021,Singapore,4.6
14/07/2021,Singapore,10.6
15/07/2021,Singapore,8.5
16/07/2021,Singapore,10.8
17/07/2021,Singapore,12.1
18/07/2021,Singapore,16.3
19/07/2021,Singapore,30.5
20/07/2021,Singapore,34.6
21/07/2021,Singapore,32.1
22/07/2021,Singapore,30.2
23/07/2021,Singapore,23.6
24/07/2021,Singapore,23.1
25/07/2021,Singapore,22.2
26/07/2021,Singapore,23.9
27/07/2021,Singapore,24.7
28/07/2021,Singapore,24.1
29/07/2021,Singapore,23.6
30/07/2021,Singapore,24.7
31/07/2021,Singapore,21.3
01/08/2021,Singapore,21.5
02/08/2021,Singapore,19.7
03/08/2021,Singapore,18.1
04/08/2021,Singapore,16.9
05/08/2021,Singapore,17.4
06/08/2021,Singapore,17.2
07/08/2021,Singapore,14.4
08/08/2021,Singapore,13.8
09/08/2021,Singapore,12.8
10/08/2021,Singapore,9.6
11/08/2021,Singapore,11.2
12/08/2021,Singapore,10.5
13/08/2021,Singapore,8.7
14/08/2021,Singapore,10.3
15/08/2021,Singapore,9.4
16/08/2021,Singapore,9.4
17/08/2021,Singapore,9.9
18/08/2021,Singapore,9.4
19/08/2021,Singapore,5.7
20/08/2021,Singapore,7.1
21/08/2021,Singapore,6.6
22/08/2021,Singapore,6.2
23/08/2021,Singapore,17.4
24/08/2021,Singapore,20.6
25/08/2021,Singapore,21.3
26/08/2021,Singapore,20.6
27/08/2021,Singapore,21.6
28/08/2021,Singapore,21.5
29/08/2021,Singapore,23.6
30/08/2021,Singapore,27.5
31/08/2021,Singapore,28.6
01/09/2021,Singapore,31.9
02/09/2021,Singapore,33.9
03/09/2021,Singapore,38.9
04/09/2021,Singapore,45.9
05/09/2021,Singapore,33.9
06/09/2021,Singapore,42.8
07/09/2021,Singapore,58.9
08/09/2021,Singapore,61.9
09/09/2021,Singapore,81.1
10/09/2021,Singapore,101.6
11/09/2021,Singapore,98.5
12/09/2021,Singapore,92.2
13/09/2021,Singapore,107.7
14/09/2021,Singapore,148.5
15/09/2021,Singapore,143.2
16/09/2021,Singapore,161.4
17/09/2021,Singapore,165.9
18/09/2021,Singapore,179.0
19/09/2021,Singapore,179.5
20/09/2021,Singapore,162.7
21/09/2021,Singapore,209.0
22/09/2021,Singapore,258.5
23/09/2021,Singapore,266.8
24/09/2021,Singapore,292.7
25/09/2021,Singapore,256.0
26/09/2021,Singapore,344.0
27/09/2021,Singapore,292.2
28/09/2021,Singapore,396.7
29/09/2021,Singapore,402.3
30/09/2021,Singapore,439.6
01/10/2021,Singapore,516.1
02/10/2021,Singapore,418.0
03/10/2021,Singapore,364.9
04/10/2021,Singapore,439.1
05/10/2021,Singapore,618.4
06/10/2021,Singapore,634.6
07/10/2021,Singapore,617.9
08/10/2021,Singapore,636.9
09/10/2021,Singapore,656.9
10/10/2021,Singapore,498.3
11/10/2021,Singapore,401.5
12/10/2021,Singapore,527.9
13/10/2021,Singapore,565.9
14/10/2021,Singapore,520.1
15/10/2021,Singapore,611.1
16/10/2021,Singapore,593.9
17/10/2021,Singapore,542.5
18/10/2021,Singapore,452.9
19/10/2021,Singapore,708.5
20/10/2021,Singapore,685.1
21/10/2021,Singapore,610.1
22/10/2021,Singapore,645.2
23/10/2021,Singapore,638.3
24/10/2021,Singapore,600.1
25/10/2021,Singapore,563.1
26/10/2021,Singapore,581.3
27/10/2021,Singapore,944.5
28/10/2021,Singapore,608.8
29/10/2021,Singapore,753.6
30/10/2021,Singapore,552.1
31/10/2021,Singapore,561.1
01/11/2021,Singapore,438.2
02/11/2021,Singapore,620.2
03/11/2021,Singapore,644.8
04/11/2021,Singapore,532.7
05/11/2021,Singapore,313.5
06/11/2021,Singapore,538.4
07/11/2021,Singapore,452.9
08/11/2021,Singapore,438.2
09/11/2021,Singapore,602.6
10/11/2021,Singapore,617.5
11/11/2021,Singapore,425.0
12/11/2021,Singapore,549.8
13/11/2021,Singapore,408.7
14/11/2021,Singapore,305.7
15/11/2021,Singapore,367.0
16/11/2021,Singapore,367.0
17/11/2021,Singapore,616.3
18/11/2021,Singapore,361.5
19/11/2021,Singapore,307.6
20/11/2021,Singapore,342.6
21/11/2021,Singapore,296.3
22/11/2021,Singapore,259.2
23/11/2021,Singapore,316.1
24/11/2021,Singapore,368.8
25/11/2021,Singapore,226.2
26/11/2021,Singapore,193.4
27/11/2021,Singapore,312.4
28/11/2021,Singapore,132.5
29/11/2021,Singapore,195.7
30/11/2021,Singapore,219.8
01/12/2021,Singapore,234.9
02/12/2021,Singapore,195.3
03/12/2021,Singapore,135.9
04/12/2021,Singapore,131.8
05/12/2021,Singapore,97.9
06/12/2021,Singapore,117.4
07/12/2021,Singapore,126.8
08/12/2021,Singapore,125.8
09/12/2021,Singapore,121.0
10/12/2021,Singapore,80.5
11/12/2021,Singapore,99.2
12/12/2021,Singapore,65.6
13/12/2021,Singapore,60.1
14/12/2021,Singapore,78.4
15/12/2021,Singapore,84.1
16/12/2021,Singapore,63.0
17/12/2021,Singapore,73.1
18/12/2021,Singapore,48.1
19/12/2021,Singapore,45.2
20/12/2021,Singapore,34.6
21/12/2021,Singapore,49.7
22/12/2021,Singapore,59.4
23/12/2021,Singapore,57.1
24/12/2021,Singapore,47.0
25/12/2021,Singapore,44.0
26/12/2021,Singapore,37.1
27/12/2021,Singapore,49.7
28/12/2021,Singapore,64.8
29/12/2021,Singapore,60.5
30/12/2021,Singapore,55.2
31/12/2021,Singapore,61.0
01/01/2022,Singapore,80.9
02/01/2022,Singapore,76.1
03/01/2022,Singapore,82.3
04/01/2022,Singapore,149.4
05/01/2022,Singapore,142.8
06/01/2022,Singapore,144.2
07/01/2022,Singapore,137.8
08/01/2022,Singapore,143.9
09/01/2022,Singapore,149.9
10/01/2022,Singapore,133.0
11/01/2022,Singapore,150.1
12/01/2022,Singapore,156.5
13/01/2022,Singapore,170.3
14/01/2022,Singapore,167.6
15/01/2022,Singapore,169.6
16/01/2022,Singapore,153.1
17/01/2022,Singapore,206.7
18/01/2022,Singapore,256.9
19/01/2022,Singapore,286.5
20/01/2022,Singapore,261.1
21/01/2022,Singapore,1820.8
22/01/2022,Singapore,436.9
23/01/2022,Singapore,620.2
24/01/2022,Singapore,532.6
25/01/2022,Singapore,1063.7
26/01/2022,Singapore,857.2
27/01/2022,Singapore,970.2
28/01/2022,Singapore,985.3
29/01/2022,Singapore,923.7
30/01/2022,Singapore,797.9
31/01/2022,Singapore,794.9
01/02/2022,Singapore,1111.2
02/02/2022,Singapore,550.1
03/02/2022,Singapore,762.3
04/02/2022,Singapore,2343.1
05/02/2022,Singapore,1843.2
06/02/2022,Singapore,1375.2
07/02/2022,Singapore,1384.8
08/02/2022,Singapore,2308.1
09/02/2022,Singapore,1829.7
10/02/2022,Singapore,1895.7
11/02/2022,Singapore,1761.6
12/02/2022,Singapore,1863.6
13/02/2022,Singapore,1671.1
14/02/2022,Singapore,1611.1
15/02/2022,Singapore,3445.1
16/02/2022,Singapore,2995.0
17/02/2022,Singapore,3289.9
18/02/2022,Singapore,3209.9
19/02/2022,Singapore,4405.9
20/02/2022,Singapore,1114.6
21/02/2022,Singapore,2416.7
22/02/2022,Singapore,4618.0
23/02/2022,Singapore,3603.3
24/02/2022,Singapore,3298.4
25/02/2022,Singapore,3299.1
26/02/2022,Singapore,2990.4
27/02/2022,Singapore,2524.0
28/02/2022,Singapore,2402.7
01/03/2022,Singapore,4271.8
02/03/2022,Singapore,3398.8
03/03/2022,Singapore,3221.9
04/03/2022,Singapore,3115.8
05/03/2022,Singapore,2887.0
06/03/2022,Singapore,2334.2
07/03/2022,Singapore,2398.4
08/03/2022,Singapore,3938.4
09/03/2022,Singapore,3024.8
10/03/2022,Singapore,2867.6
11/03/2022,Singapore,2722.2
12/03/2022,Singapore,2240.9
13/03/2022,Singapore,1720.9
14/03/2022,Singapore,1604.0
15/03/2022,Singapore,2811.9
16/03/2022,Singapore,2000.7
17/03/2022,Singapore,1900.5
18/03/2022,Singapore,1879.4
19/03/2022,Singapore,1817.3
20/03/2022,Singapore,1394.2
21/03/2022,Singapore,1337.2
22/03/2022,Singapore,2335.6
23/03/2022,Singapore,1585.9
24/03/2022,Singapore,1504.0
25/03/2022,Singapore,1345.4
26/03/2022,Singapore,1141.4
27/03/2022,Singapore,860.0
28/03/2022,Singapore,873.7
29/03/2022,Singapore,1448.3
30/03/2022,Singapore,1016.3
31/03/2022,Singapore,994.3
01/04/2022,Singapore,888.8
02/04/2022,Singapore,809.5
03/04/2022,Singapore,664.0
04/04/2022,Singapore,591.4
05/04/2022,Singapore,1124.9
06/04/2022,Singapore,792.4
07/04/2022,Singapore,757.3
08/04/2022,Singapore,712.1
09/04/2022,Singapore,578.1
10/04/2022,Singapore,456.4
11/04/2022,Singapore,455.6
12/04/2022,Singapore,807.5
13/04/2022,Singapore,627.1
14/04/2022,Singapore,624.6
15/04/2022,Singapore,603.9
16/04/2022,Singapore,296.3
17/04/2022,Singapore,540.9
18/04/2022,Singapore,439.9
19/04/2022,Singapore,837.0
20/04/2022,Singapore,615.9
21/04/2022,Singapore,606.7
22/04/2022,Singapore,536.6
23/04/2022,Singapore,480.6
24/04/2022,Singapore,362.6
25/04/2022,Singapore,365.1
26/04/2022,Singapore,654.2
27/04/2022,Singapore,469.4
28/04/2022,Singapore,477.2
29/04/2022,Singapore,0.0
30/04/2022,Singapore,379.8
01/05/2022,Singapore,753.8
02/05/2022,Singapore,237.0
03/05/2022,Singapore,278.5
04/05/2022,Singapore,290.6
05/05/2022,Singapore,839.6
06/05/2022,Singapore,606.7
07/05/2022,Singapore,560.9
08/05/2022,Singapore,429.8
09/05/2022,Singapore,402.9
10/05/2022,Singapore,857.0
11/05/2022,Singapore,690.1
12/05/2022,Singapore,646.6
13/05/2022,Singapore,761.2
14/05/2022,Singapore,600.1
15/05/2022,Singapore,470.3
16/05/2022,Singapore,376.6
17/05/2022,Singapore,472.6
18/05/2022,Singapore,1142.8
19/05/2022,Singapore,812.1
20/05/2022,Singapore,770.3
21/05/2022,Singapore,669.7
22/05/2022,Singapore,501.5
23/05/2022,Singapore,488.0
24/05/2022,Singapore,1016.0
25/05/2022,Singapore,739.2
26/05/2022,Singapore,698.2
27/05/2022,Singapore,679.4
28/05/2022,Singapore,589.5
29/05/2022,Singapore,452.5
30/05/2022,Singapore,423.8
31/05/2022,Singapore,884.3
01/06/2022,Singapore,634.6
02/06/2022,Singapore,664.4
03/06/2022,Singapore,573.5
04/06/2022,Singapore,510.7
05/06/2022,Singapore,400.2
06/06/2022,Singapore,383.5
07/06/2022,Singapore,794.2
08/06/2022,Singapore,639.0
09/06/2022,Singapore,608.7
10/06/2022,Singapore,0.0
11/06/2022,Singapore,1081.6
12/06/2022,Singapore,444.0
13/06/2022,Singapore,423.8
14/06/2022,Singapore,910.1
15/06/2022,Singapore,692.9
16/06/2022,Singapore,553.5
17/06/2022,Singapore,1554.2
18/06/2022,Singapore,0.0
19/06/2022,Singapore,567.5
20/06/2022,Singapore,571.2
21/06/2022,Singapore,1261.1
22/06/2022,Singapore,1039.9
23/06/2022,Singapore,1171.9
24/06/2022,Singapore,1416.9
25/06/2022,Singapore,833.2
26/06/2022,Singapore,907.6
27/06/2022,Singapore,941.8
28/06/2022,Singapore,2040.8
29/06/2022,Singapore,1666.1
30/06/2022,Singapore,1686.2
01/07/2022,Singapore,1612.0
02/07/2022,Singapore,1410.7
03/07/2022,Singapore,0.0
04/07/2022,Singapore,1086.9
05/07/2022,Singapore,1054.8
06/07/2022,Singapore,2267.9
07/07/2022,Singapore,1772.0
08/07/2022,Singapore,1771.3
09/07/2022,Singapore,1647.0
10/07/2022,Singapore,1536.1
11/07/2022,Singapore,1139.4
12/07/2022,Singapore,797.4
13/07/2022,Singapore,1060.7
14/07/2022,Singapore,2992.7
15/07/2022,Singapore,2088.3
16/07/2022,Singapore,2305.5
17/07/2022,Singapore,1185.6
18/07/2022,Singapore,1232.4
19/07/2022,Singapore,1104.7
20/07/2022,Singapore,2447.0
21/07/2022,Singapore,1826.0
22/07/2022,Singapore,1729.5
23/07/2022,Singapore,1593.6
24/07/2022,Singapore,1399.5
25/07/2022,Singapore,1095.4
26/07/2022,Singapore,984.7
27/07/2022,Singapore,2203.1
28/07/2022,Singapore,1554.5
29/07/2022,Singapore,1519.4
30/07/2022,Singapore,2306.0
31/07/2022,Singapore,265.6
01/08/2022,Singapore,905.8
02/08/2022,Singapore,835.4
03/08/2022,Singapore,1814.8
04/08/2022,Singapore,1282.8
05/08/2022,Singapore,1179.3
06/08/2022,Singapore,0.0
07/08/2022,Singapore,2111.6
08/08/2022,Singapore,851.2
09/08/2022,Singapore,628.2
10/08/2022,Singapore,1413.0
11/08/2022,Singapore,500.1
12/08/2022,Singapore,1288.3
13/08/2022,Singapore,972.3
14/08/2022,Singapore,781.1
15/08/2022,Singapore,536.3
16/08/2022,Singapore,472.8
17/08/2022,Singapore,922.8
18/08/2022,Singapore,667.4
19/08/2022,Singapore,630.3
20/08/2022,Singapore,0.0
21/08/2022,Singapore,1005.1
22/08/2022,Singapore,346.1
23/08/2022,Singapore,300.2
24/08/2022,Singapore,643.4
25/08/2022,Singapore,469.2
26/08/2022,Singapore,425.2
27/08/2022,Singapore,0.0
28/08/2022,Singapore,727.9
29/08/2022,Singapore,256.9
30/08/2022,Singapore,250.1
31/08/2022,Singapore,514.5
01/09/2022,Singapore,382.1
02/09/2022,Singapore,362.6
03/09/2022,Singapore,345.6
04/09/2022,Singapore,274.8
05/09/2022,Singapore,232.2
06/09/2022,Singapore,208.6
07/09/2022,Singapore,487.0
08/09/2022,Singapore,402.9
09/09/2022,Singapore,384.8
10/09/2022,Singapore,0.0
11/09/2022,Singapore,717.0
